age,monthly_income_ksh,loan_amount_ksh,loan_tenure_months,num_dependants,credit_score,num_prev_loans,num_late_payments,mobile_money_score,county,employment_type,education_level,has_collateral,has_insurance,loan_default
64,195624.0,10358,6,7,532.0,0.0,1,40.8,Nairobi,Self-employed,Tertiary,0,0,0
46,9110.0,100009,18,7,565.0,8.0,4,21.6,Kakamega,Formal,Secondary,0,1,1
29,27705.0,40583,6,7,510.0,3.0,2,28.2,Nakuru,Formal,Tertiary,0,0,0
53,38874.0,16631,3,5,561.0,7.0,4,62.1,Thika,Self-employed,University,1,1,0
52,42240.0,14539,6,3,565.0,9.0,0,49.3,Nyeri,Formal,Primary,0,0,0
29,7986.0,6698,12,2,,6.0,2,44.0,Kisumu,Self-employed,Primary,1,0,0
24,37145.0,14563,3,3,460.0,9.0,3,61.9,Kisumu,Self-employed,Tertiary,0,0,1
46,59702.0,37701,24,4,505.0,6.0,2,46.2,Nyeri,Informal,Tertiary,0,1,0
28,5000.0,23114,1,2,573.0,1.0,1,85.8,Nyeri,Self-employed,Secondary,0,1,1
50,84874.0,6851,1,7,609.0,0.0,3,,Nyeri,Informal,Tertiary,1,1,0
23,5000.0,4499,18,2,635.0,3.0,3,90.1,Nairobi,Formal,Tertiary,0,0,0
64,15400.0,6163,18,3,500.0,1.0,1,59.4,Nyeri,Self-employed,University,0,0,0
32,5000.0,3720,12,0,578.0,7.0,3,47.0,Nyeri,Informal,Secondary,1,0,0
49,5000.0,2010,24,7,646.0,9.0,0,45.5,Mombasa,Formal,Tertiary,0,1,0
28,84735.0,10864,1,2,666.0,6.0,2,90.3,Meru,Unemployed,Primary,1,0,0
40,15340.0,2404,1,4,544.0,7.0,2,73.9,Machakos,Informal,Tertiary,1,0,0
43,19354.0,3772,1,5,527.0,5.0,1,44.8,Nyeri,Self-employed,Tertiary,1,0,0
51,8487.0,15851,1,0,569.0,0.0,0,62.4,Mombasa,Self-employed,Secondary,0,0,1
63,31816.0,3596,6,0,435.0,,3,12.8,Nakuru,Informal,University,0,0,0
51,31618.0,1320,24,0,530.0,5.0,2,33.4,Machakos,Informal,Primary,1,0,0
46,16293.0,7636,3,2,624.0,9.0,2,45.0,Thika,Informal,Tertiary,0,0,0
21,14175.0,4977,3,0,614.0,0.0,2,44.5,Machakos,Informal,Secondary,0,1,0
34,75687.0,14484,12,3,522.0,0.0,2,84.3,Nairobi,Self-employed,Tertiary,1,0,0
52,16917.0,2159,6,0,571.0,7.0,4,21.7,Nyeri,Self-employed,Primary,0,0,0
30,23808.0,27868,1,4,467.0,5.0,1,31.4,Machakos,Formal,University,1,0,0
58,11658.0,47338,1,7,620.0,,3,69.0,Nakuru,Informal,University,1,1,0
56,54088.0,27207,18,7,542.0,7.0,3,64.6,Nairobi,Unemployed,University,1,0,0
32,17730.0,15221,18,1,522.0,7.0,1,53.0,Nyeri,Informal,Secondary,0,0,0
46,25226.0,39417,12,4,513.0,9.0,0,100.0,Kakamega,Self-employed,Tertiary,0,0,1
46,10225.0,23743,1,2,543.0,6.0,1,72.3,Machakos,Self-employed,Primary,0,0,0
28,,1000,12,0,505.0,6.0,2,84.5,Nyeri,Informal,University,0,1,0
49,12060.0,10020,6,0,615.0,9.0,2,59.0,Kakamega,Informal,Tertiary,0,1,0
19,51551.0,38069,3,3,510.0,,1,49.1,Nairobi,Self-employed,Tertiary,0,0,0
64,19520.0,8488,1,5,709.0,8.0,1,,Eldoret,Informal,Tertiary,0,0,0
31,8083.0,1000,24,0,696.0,1.0,3,78.6,Meru,Informal,Primary,0,0,0
37,56281.0,27422,6,6,460.0,8.0,3,75.5,Eldoret,Self-employed,Tertiary,1,0,0
39,14205.0,32393,1,4,556.0,9.0,4,55.6,Kakamega,Self-employed,Secondary,0,1,0
28,70136.0,3501,24,2,484.0,2.0,4,69.4,Kisumu,Formal,University,0,0,0
44,86384.0,15415,18,7,517.0,1.0,2,79.3,Meru,Formal,University,1,0,0
20,68769.0,4262,12,1,750.0,3.0,4,48.7,Meru,Formal,Tertiary,1,1,0
34,5000.0,25404,18,0,519.0,4.0,4,53.1,Nakuru,Informal,University,0,0,1
61,54187.0,6336,3,1,586.0,1.0,0,,Nakuru,Formal,Secondary,0,0,0
45,18546.0,7602,18,0,,0.0,1,24.2,Nyeri,Informal,University,0,0,0
46,72424.0,37282,1,2,449.0,9.0,3,69.3,Machakos,Formal,Secondary,0,0,1
38,35559.0,12937,24,5,464.0,4.0,4,37.5,Eldoret,Informal,Tertiary,1,1,0
64,,22158,18,4,429.0,8.0,3,78.8,Thika,Informal,Tertiary,1,0,0
33,24220.0,10295,1,7,461.0,4.0,4,100.0,Kisumu,Informal,Primary,0,0,0
54,26802.0,7076,3,2,300.0,9.0,4,46.1,Thika,Informal,Secondary,1,0,1
37,5457.0,19642,24,1,604.0,8.0,2,33.0,Nyeri,Formal,Primary,1,0,0
23,53634.0,3365,18,0,755.0,9.0,0,56.4,Kakamega,Unemployed,University,1,1,0
36,19028.0,9336,12,1,,5.0,1,,Meru,Formal,Primary,0,0,0
22,24265.0,4690,12,4,408.0,2.0,1,73.2,Kisumu,Self-employed,Tertiary,0,1,0
20,53815.0,23801,24,6,485.0,3.0,2,,Nyeri,Unemployed,Tertiary,0,1,0
18,31969.0,57722,12,7,504.0,3.0,2,54.1,Kisumu,Informal,Secondary,0,1,0
55,7858.0,108122,18,2,448.0,0.0,1,61.8,Mombasa,Self-employed,Secondary,0,1,1
32,31225.0,11966,18,1,636.0,2.0,1,37.6,Eldoret,Formal,Tertiary,1,0,0
51,18327.0,5821,24,1,631.0,2.0,0,76.6,Nakuru,Informal,Secondary,1,1,0
52,22189.0,11697,18,4,434.0,0.0,4,92.4,Eldoret,Informal,Tertiary,1,0,0
42,5000.0,37581,1,6,622.0,8.0,0,36.0,Thika,Formal,Secondary,0,0,0
41,8251.0,4613,3,0,702.0,0.0,1,28.4,Kisumu,Informal,Secondary,0,0,0
29,11548.0,60770,12,6,740.0,8.0,4,52.0,Nairobi,Informal,Tertiary,0,0,0
35,43684.0,8366,1,1,,0.0,1,35.6,Nakuru,Self-employed,Secondary,0,0,0
32,5000.0,85095,24,4,459.0,1.0,0,34.5,Thika,Unemployed,University,1,0,1
61,18394.0,36478,12,0,832.0,1.0,0,32.0,Mombasa,Formal,University,0,0,0
33,90208.0,33064,1,6,514.0,5.0,0,56.1,Mombasa,Formal,Secondary,1,0,0
44,5000.0,7651,18,7,490.0,6.0,4,,Nairobi,Informal,Secondary,0,0,0
25,25429.0,1000,24,6,582.0,0.0,3,67.5,Meru,Informal,Secondary,0,1,0
63,54047.0,9629,24,7,491.0,2.0,3,48.7,Kisumu,Self-employed,Secondary,1,0,0
42,99978.0,7185,12,6,589.0,1.0,1,,Mombasa,Informal,Tertiary,0,0,0
34,48071.0,1000,18,5,417.0,7.0,4,59.7,Nakuru,Formal,University,0,0,0
46,44624.0,14078,12,0,526.0,8.0,2,38.8,Thika,Self-employed,Secondary,0,0,0
25,61302.0,10317,6,6,678.0,1.0,3,70.2,Nairobi,Self-employed,Secondary,1,0,0
32,20683.0,20132,1,5,544.0,1.0,4,26.7,Meru,Informal,Secondary,1,0,0
44,57368.0,19414,6,2,564.0,9.0,4,16.7,Meru,Informal,Primary,1,0,0
63,5000.0,2573,1,4,597.0,8.0,3,27.8,Nyeri,Formal,Tertiary,1,0,0
24,90455.0,75415,3,6,667.0,3.0,4,51.6,Thika,Formal,Tertiary,1,0,0
20,20500.0,4138,24,7,384.0,4.0,4,54.3,Nakuru,Formal,Secondary,1,1,0
46,28211.0,11785,12,0,608.0,8.0,3,62.7,Mombasa,Informal,Secondary,0,0,0
61,10297.0,13393,3,7,523.0,5.0,0,48.7,Nyeri,Unemployed,University,0,1,0
41,47489.0,33539,3,5,566.0,9.0,1,43.1,Machakos,Informal,Primary,0,1,0
20,5000.0,2090,24,5,,8.0,2,88.7,Nakuru,Formal,University,1,0,1
37,72124.0,11194,24,2,,8.0,1,83.4,Kisumu,Formal,Secondary,0,1,0
63,61632.0,19804,1,7,448.0,6.0,0,79.7,Thika,Informal,University,0,1,0
32,8519.0,4845,6,3,356.0,9.0,0,66.2,Nairobi,Informal,Tertiary,1,0,0
42,58001.0,19748,18,4,495.0,8.0,4,67.8,Mombasa,Informal,Primary,0,0,0
47,54020.0,51452,1,7,683.0,4.0,1,43.9,Machakos,Informal,University,1,0,0
31,35009.0,119974,18,3,537.0,4.0,0,62.9,Kisumu,Informal,Tertiary,1,0,0
24,16367.0,1000,3,0,415.0,7.0,1,41.2,Nairobi,Formal,Primary,0,0,0
34,11086.0,5372,18,4,501.0,9.0,0,38.9,Mombasa,Formal,Primary,1,1,0
61,9228.0,7430,6,7,401.0,3.0,2,27.7,Kakamega,Formal,Tertiary,1,1,0
37,13426.0,10187,1,2,437.0,8.0,0,68.1,Kakamega,Formal,Tertiary,0,0,0
53,81858.0,5548,24,0,588.0,6.0,1,63.3,Meru,Formal,Tertiary,1,1,0
26,5000.0,4550,6,4,432.0,6.0,4,,Machakos,Formal,Tertiary,1,1,0
55,61786.0,61824,6,7,661.0,2.0,1,51.3,Machakos,Self-employed,Tertiary,0,0,0
39,15017.0,50148,1,7,542.0,3.0,3,23.4,Kakamega,Self-employed,Tertiary,0,0,1
19,25805.0,1000,24,4,558.0,6.0,1,65.1,Nyeri,Informal,Tertiary,0,0,0
41,55378.0,8274,6,3,,4.0,2,53.7,Nyeri,Self-employed,Secondary,0,1,0
25,75509.0,10388,24,0,627.0,2.0,2,77.9,Meru,Formal,University,0,1,0
28,14797.0,5462,12,2,628.0,0.0,2,62.9,Mombasa,Self-employed,Primary,1,0,0
30,21686.0,19824,12,2,583.0,6.0,0,74.1,Nyeri,Informal,Secondary,0,0,0
34,18736.0,20454,12,0,606.0,5.0,2,59.9,Nyeri,Informal,Tertiary,1,1,0
25,5000.0,38009,18,0,528.0,9.0,1,63.6,Eldoret,Informal,Secondary,0,1,1
38,12281.0,27008,6,5,,6.0,4,78.6,Eldoret,Formal,Primary,0,0,0
35,21514.0,15642,1,1,516.0,1.0,2,56.2,Nakuru,Unemployed,Primary,0,0,0
47,18532.0,21202,1,7,,3.0,1,69.4,Eldoret,Formal,Tertiary,1,1,0
35,44795.0,6403,18,3,522.0,1.0,0,51.1,Mombasa,Formal,University,0,0,0
63,,17981,1,0,504.0,7.0,0,57.4,Mombasa,Formal,Tertiary,0,0,1
64,23524.0,13436,12,0,481.0,6.0,4,91.9,Eldoret,Formal,Tertiary,1,1,0
48,19650.0,2862,6,1,596.0,0.0,4,72.8,Kisumu,Formal,Secondary,0,0,0
55,47231.0,5555,1,1,681.0,1.0,1,49.2,Nairobi,Formal,Secondary,0,1,0
49,69565.0,6897,1,4,667.0,1.0,4,68.5,Meru,Formal,Primary,0,0,0
28,26566.0,51622,3,6,424.0,3.0,4,34.4,Mombasa,Self-employed,Secondary,1,0,0
62,54528.0,5237,3,2,678.0,2.0,0,55.6,Kakamega,Formal,Secondary,0,0,0
42,,6828,3,3,518.0,0.0,1,40.9,Mombasa,Formal,Secondary,0,0,1
50,,9220,6,4,610.0,1.0,4,69.0,Nakuru,Informal,Primary,0,0,0
55,14821.0,21797,12,0,459.0,8.0,1,56.2,Mombasa,Unemployed,Tertiary,1,0,0
58,18717.0,2516,24,7,564.0,0.0,2,65.7,Machakos,Formal,University,0,0,0
25,46140.0,61558,12,1,581.0,8.0,0,75.5,Kakamega,Formal,University,0,1,0
28,74697.0,40134,12,5,401.0,6.0,0,50.8,Nairobi,Unemployed,Tertiary,0,0,0
39,5000.0,17217,6,2,610.0,1.0,0,51.5,Mombasa,Formal,Primary,0,0,0
41,35240.0,22419,6,4,684.0,1.0,3,59.3,Eldoret,Informal,Tertiary,1,0,0
58,30541.0,1000,3,5,532.0,4.0,1,42.8,Mombasa,Formal,Primary,0,0,0
34,,8278,1,2,686.0,4.0,2,59.8,Meru,Unemployed,Tertiary,1,0,0
29,8334.0,31759,18,6,531.0,3.0,4,60.8,Nakuru,Unemployed,Tertiary,1,0,0
63,13038.0,1612,18,6,634.0,9.0,2,64.6,Meru,Self-employed,Tertiary,1,1,0
49,6392.0,6634,24,5,328.0,9.0,1,,Nairobi,Formal,University,0,0,0
32,9777.0,17603,1,1,791.0,2.0,0,27.9,Nairobi,Informal,Tertiary,1,0,0
33,10900.0,5925,24,4,699.0,3.0,3,34.3,Nairobi,Formal,Tertiary,0,0,0
39,14314.0,54355,3,4,521.0,9.0,1,36.7,Nakuru,Self-employed,Secondary,1,0,0
45,48435.0,2809,24,6,352.0,3.0,1,61.9,Meru,Unemployed,University,0,0,0
37,29694.0,31929,1,2,578.0,1.0,4,54.3,Nyeri,Informal,Secondary,1,1,0
50,,14183,1,5,405.0,4.0,2,14.6,Machakos,Self-employed,University,0,0,0
27,18749.0,27752,18,1,594.0,4.0,2,98.9,Nairobi,Formal,Secondary,1,0,0
57,49065.0,7442,3,0,591.0,4.0,4,20.2,Kisumu,Informal,Primary,1,0,0
49,71805.0,14451,6,4,455.0,9.0,3,60.6,Meru,Informal,University,1,1,0
50,39768.0,38875,24,7,662.0,0.0,0,,Meru,Informal,Primary,1,0,0
19,18577.0,12580,18,0,630.0,5.0,0,45.6,Eldoret,Informal,University,0,0,1
50,49027.0,8916,24,1,647.0,1.0,3,72.8,Thika,Formal,Secondary,0,0,0
50,7970.0,15364,24,6,550.0,6.0,4,39.8,Thika,Self-employed,University,1,1,0
58,13889.0,25271,6,7,408.0,3.0,1,63.4,Kakamega,Self-employed,Tertiary,1,0,0
30,27690.0,11724,3,4,647.0,4.0,2,16.4,Nakuru,Unemployed,Tertiary,0,0,0
47,29982.0,55897,1,4,522.0,4.0,1,83.5,Nairobi,Self-employed,Secondary,0,1,0
50,5000.0,6989,12,5,411.0,,2,60.0,Eldoret,Informal,Primary,0,0,0
30,101587.0,12904,24,7,,1.0,1,28.1,Nairobi,Formal,University,0,0,0
43,41747.0,28287,12,0,759.0,4.0,4,72.6,Nairobi,Unemployed,Secondary,0,0,0
39,23960.0,23367,3,6,545.0,2.0,4,92.6,Eldoret,Informal,Secondary,0,1,0
56,94673.0,39849,12,5,765.0,3.0,3,41.5,Eldoret,Self-employed,Tertiary,0,0,1
19,20237.0,114949,24,3,559.0,1.0,1,,Machakos,Self-employed,Secondary,0,0,0
55,137691.0,11132,6,0,511.0,3.0,1,49.7,Mombasa,Self-employed,Secondary,0,1,0
56,25130.0,2356,12,0,486.0,8.0,3,44.6,Thika,Formal,Primary,0,0,0
43,5000.0,1000,3,3,713.0,7.0,3,42.5,Mombasa,Formal,Primary,0,0,0
63,50656.0,25956,3,1,471.0,2.0,4,47.1,Kakamega,Self-employed,University,1,1,0
32,39759.0,41431,6,7,623.0,0.0,4,48.2,Eldoret,Self-employed,Primary,0,0,0
51,51896.0,4987,12,7,494.0,0.0,1,52.9,Nakuru,Self-employed,University,1,0,0
59,105874.0,3450,12,1,503.0,5.0,4,51.4,Kakamega,Informal,Secondary,1,0,0
61,52440.0,1284,1,4,653.0,2.0,4,75.2,Eldoret,Informal,Primary,0,0,0
57,33076.0,34598,18,2,511.0,3.0,1,73.4,Mombasa,Self-employed,Tertiary,0,1,0
28,68147.0,7461,3,5,509.0,0.0,3,29.3,Nyeri,Self-employed,Primary,0,0,0
20,39149.0,10273,1,2,663.0,7.0,1,48.1,Nyeri,Informal,Tertiary,0,0,0
23,18355.0,13973,3,4,709.0,0.0,0,85.0,Thika,Formal,University,0,1,0
26,75887.0,36583,1,7,614.0,4.0,1,65.9,Kisumu,Unemployed,Primary,0,0,0
23,8781.0,21044,18,2,484.0,5.0,0,66.7,Nakuru,Informal,Tertiary,0,0,0
26,43890.0,19093,1,0,498.0,1.0,1,64.8,Nairobi,Self-employed,Secondary,0,0,0
56,74668.0,3863,3,0,557.0,6.0,0,54.8,Meru,Formal,Secondary,1,0,0
48,45997.0,14397,12,3,582.0,6.0,0,59.2,Kakamega,Formal,Secondary,0,0,0
49,41822.0,25132,3,3,451.0,,1,51.9,Eldoret,Self-employed,University,1,0,0
58,48891.0,72432,24,4,622.0,3.0,4,77.1,Nyeri,Formal,Primary,0,0,0
29,21895.0,4498,6,4,558.0,3.0,2,,Kisumu,Informal,University,0,0,0
25,,1000,6,6,378.0,4.0,4,57.7,Nakuru,Informal,Tertiary,0,0,0
25,7960.0,1565,24,4,457.0,0.0,0,74.7,Nakuru,Self-employed,Primary,1,0,0
45,5000.0,9427,6,0,499.0,,1,53.4,Nyeri,Formal,Secondary,0,0,0
37,11766.0,34356,6,2,542.0,6.0,1,58.6,Meru,Formal,University,0,0,0
64,26543.0,1000,18,5,738.0,8.0,1,52.8,Kisumu,Unemployed,Tertiary,1,0,0
24,25007.0,12202,12,6,573.0,0.0,1,58.2,Machakos,Informal,Secondary,1,0,0
28,60134.0,7986,12,6,465.0,1.0,2,53.5,Meru,Formal,University,0,0,0
37,18146.0,1078,3,7,572.0,5.0,3,49.3,Mombasa,Formal,Primary,1,0,0
33,23181.0,11965,24,6,514.0,5.0,0,45.8,Nakuru,Unemployed,University,1,0,1
21,5000.0,5880,1,4,582.0,1.0,2,56.6,Kisumu,Formal,University,0,0,0
23,18451.0,8673,3,4,608.0,8.0,4,80.4,Nyeri,Informal,Tertiary,0,0,0
39,36521.0,24457,3,0,670.0,3.0,3,72.5,Nakuru,Informal,University,1,1,0
43,5000.0,14744,3,5,547.0,6.0,3,28.4,Meru,Self-employed,Tertiary,1,1,0
20,11540.0,2662,3,0,713.0,5.0,1,51.4,Nairobi,Self-employed,Tertiary,0,0,0
58,8159.0,65097,12,5,640.0,2.0,2,47.2,Nairobi,Informal,Tertiary,1,0,0
59,5000.0,20207,1,0,479.0,7.0,4,28.8,Nakuru,Formal,Secondary,0,0,1
31,22837.0,29037,3,2,770.0,6.0,1,65.5,Kisumu,Self-employed,Tertiary,0,1,0
28,7019.0,1650,12,7,582.0,8.0,1,58.1,Kisumu,Informal,Secondary,0,1,1
35,47564.0,1000,3,4,466.0,2.0,0,100.0,Kakamega,Unemployed,Secondary,0,0,0
29,65919.0,1000,6,1,715.0,0.0,3,53.3,Mombasa,Informal,Secondary,1,1,0
40,27606.0,4184,3,1,757.0,1.0,4,44.5,Kakamega,Self-employed,Primary,0,0,0
29,140043.0,10702,24,7,546.0,,3,42.5,Kakamega,Formal,Secondary,0,0,0
30,20954.0,54923,24,4,499.0,4.0,2,51.0,Mombasa,Self-employed,University,0,1,0
42,25208.0,12215,3,6,532.0,9.0,0,71.8,Nyeri,Formal,Secondary,0,0,0
62,158544.0,6856,18,4,621.0,1.0,1,74.1,Nairobi,Informal,Tertiary,1,1,0
36,9218.0,16507,6,4,677.0,,0,,Nyeri,Formal,Secondary,1,0,0
63,99986.0,2374,1,7,607.0,7.0,1,35.9,Kakamega,Formal,Secondary,0,0,0
53,5000.0,18806,3,4,560.0,9.0,0,61.7,Kisumu,Formal,Primary,1,0,0
62,20695.0,16806,1,6,699.0,4.0,1,46.3,Mombasa,Formal,Primary,0,0,0
25,5000.0,31403,6,5,518.0,3.0,3,67.0,Meru,Self-employed,Tertiary,1,0,1
46,45727.0,86381,3,7,653.0,4.0,3,87.7,Eldoret,Informal,Tertiary,1,0,0
49,32813.0,5776,18,2,521.0,9.0,3,77.2,Eldoret,Self-employed,Secondary,0,0,0
61,42921.0,14252,12,1,593.0,5.0,3,35.8,Thika,Formal,Secondary,1,0,0
35,16421.0,47908,18,7,538.0,6.0,0,73.7,Nakuru,Informal,University,0,1,0
23,16142.0,30760,18,3,544.0,8.0,1,17.7,Machakos,Informal,Secondary,0,0,0
35,,13365,12,1,512.0,,3,12.4,Machakos,Unemployed,Primary,0,0,1
36,15074.0,58144,12,1,684.0,3.0,0,55.0,Meru,Self-employed,Tertiary,1,0,0
39,92720.0,1178,24,6,476.0,8.0,1,72.2,Thika,Informal,Primary,0,0,0
54,16687.0,53472,12,0,475.0,4.0,0,67.0,Nairobi,Self-employed,University,1,0,0
49,62301.0,1036,3,4,762.0,7.0,3,98.1,Meru,Formal,Tertiary,1,0,0
58,64652.0,15850,1,4,647.0,0.0,2,62.2,Kakamega,Informal,Secondary,0,0,0
20,16351.0,44225,24,4,311.0,3.0,0,57.9,Meru,Formal,Secondary,0,0,0
45,34987.0,6095,24,0,493.0,8.0,3,83.1,Eldoret,Formal,Tertiary,0,0,0
27,5000.0,12782,1,6,368.0,0.0,4,52.5,Machakos,Formal,Primary,0,1,1
52,5000.0,7840,24,7,454.0,0.0,1,67.8,Nairobi,Self-employed,University,0,0,0
46,5000.0,60791,12,2,300.0,3.0,3,69.0,Nakuru,Informal,Tertiary,1,1,1
32,30447.0,34705,18,2,536.0,2.0,4,40.6,Kakamega,Self-employed,Secondary,1,0,0
50,19433.0,24688,6,6,435.0,6.0,0,67.7,Nakuru,Informal,Tertiary,0,0,0
24,27795.0,17716,12,3,555.0,2.0,0,100.0,Eldoret,Formal,Primary,0,0,0
29,25767.0,34361,18,2,387.0,0.0,4,,Thika,Self-employed,Primary,0,1,0
47,15088.0,9960,18,6,558.0,9.0,4,43.2,Nakuru,Self-employed,Tertiary,0,0,0
38,39604.0,11867,24,7,508.0,1.0,1,100.0,Thika,Unemployed,Tertiary,1,0,0
48,49731.0,26186,3,2,700.0,9.0,0,73.8,Kakamega,Informal,Tertiary,1,0,0
41,5000.0,8855,3,4,691.0,3.0,4,68.5,Machakos,Self-employed,Secondary,0,0,0
37,8128.0,1320,24,5,628.0,0.0,2,58.1,Kisumu,Self-employed,Tertiary,0,1,0
54,43718.0,1544,24,6,517.0,0.0,2,73.7,Meru,Formal,Primary,1,1,0
21,17106.0,2451,1,1,748.0,7.0,4,62.2,Nyeri,Formal,Tertiary,0,1,0
45,38014.0,40755,1,2,394.0,6.0,1,60.4,Nairobi,Formal,Tertiary,0,0,0
61,,12781,6,2,409.0,7.0,0,57.3,Mombasa,Formal,Tertiary,0,1,0
37,17343.0,24957,6,0,541.0,3.0,2,79.5,Mombasa,Informal,University,0,0,0
41,6047.0,9981,6,3,775.0,5.0,4,77.3,Kakamega,Unemployed,University,0,0,1
49,10455.0,5987,6,5,529.0,2.0,4,57.0,Meru,Informal,University,0,1,0
58,32546.0,8529,18,7,531.0,7.0,3,29.6,Meru,Self-employed,University,0,0,0
53,19868.0,31615,18,0,405.0,3.0,4,60.7,Meru,Self-employed,Tertiary,0,0,0
51,52099.0,19628,1,4,644.0,2.0,1,45.6,Nairobi,Formal,University,0,0,0
53,67007.0,55496,3,1,645.0,3.0,2,50.5,Machakos,Formal,University,0,0,1
19,27304.0,22770,24,3,628.0,5.0,3,57.5,Kisumu,Informal,Tertiary,0,0,0
32,49697.0,16887,3,0,487.0,6.0,2,38.8,Meru,Self-employed,Primary,1,0,0
51,12830.0,18842,12,6,479.0,6.0,2,27.8,Nyeri,Unemployed,Primary,0,1,0
53,18763.0,57074,18,2,420.0,3.0,1,65.8,Kisumu,Informal,University,0,1,1
23,43662.0,31042,6,2,558.0,7.0,4,60.5,Nairobi,Self-employed,Secondary,1,1,0
56,17083.0,1000,6,3,441.0,6.0,1,59.8,Meru,Informal,University,0,0,0
59,31078.0,15277,12,2,432.0,1.0,4,70.2,Kakamega,Self-employed,Secondary,1,1,0
29,7175.0,23316,3,6,507.0,7.0,3,46.8,Nairobi,Informal,Secondary,0,1,0
20,32050.0,27622,6,0,501.0,8.0,1,66.6,Kisumu,Formal,Tertiary,0,0,0
62,69194.0,4794,3,0,496.0,4.0,1,86.7,Thika,Formal,University,0,0,0
35,71043.0,40374,24,2,596.0,3.0,0,,Thika,Formal,Primary,0,0,0
57,45101.0,62400,12,2,557.0,3.0,1,98.0,Kakamega,Informal,University,0,0,0
38,47930.0,5402,3,4,521.0,3.0,0,61.0,Nakuru,Self-employed,Tertiary,0,0,0
32,28569.0,42846,24,1,568.0,5.0,4,,Mombasa,Formal,Secondary,1,0,0
50,30753.0,2040,3,7,450.0,3.0,4,77.0,Kakamega,Informal,Secondary,0,0,0
52,5021.0,1146,3,3,560.0,6.0,4,57.7,Thika,Formal,Primary,0,0,0
43,20535.0,2767,6,0,565.0,6.0,0,81.1,Kakamega,Self-employed,Primary,0,0,0
25,20973.0,1189,1,3,399.0,,4,68.3,Eldoret,Self-employed,Secondary,1,1,0
53,111370.0,37288,18,4,649.0,4.0,2,53.4,Thika,Self-employed,Primary,1,1,0
47,19740.0,1217,3,0,461.0,9.0,1,90.4,Machakos,Informal,Secondary,1,0,0
40,,6339,3,4,559.0,7.0,0,50.0,Meru,Formal,University,0,0,0
59,26668.0,2190,3,4,666.0,,4,16.7,Machakos,Self-employed,Tertiary,0,0,0
61,35444.0,7003,1,5,642.0,6.0,2,77.6,Nakuru,Formal,Tertiary,0,0,0
31,48273.0,1898,24,2,553.0,5.0,1,67.0,Kakamega,Formal,Secondary,1,0,0
31,,22052,12,6,513.0,,1,85.7,Eldoret,Formal,University,1,1,0
19,,2861,6,5,644.0,6.0,4,42.4,Thika,Self-employed,University,1,0,0
54,61187.0,38190,1,7,617.0,9.0,2,55.1,Meru,Self-employed,Tertiary,0,1,1
22,21768.0,33986,24,3,488.0,1.0,0,52.8,Eldoret,Self-employed,University,0,1,0
55,,1000,3,6,470.0,9.0,4,,Eldoret,Informal,University,0,0,0
62,37217.0,45214,24,3,342.0,1.0,1,73.0,Machakos,Formal,Tertiary,0,0,0
58,60758.0,1000,1,2,565.0,9.0,1,64.3,Mombasa,Unemployed,Tertiary,0,0,0
64,5000.0,5479,1,6,541.0,6.0,1,64.4,Kisumu,Informal,Primary,0,0,0
31,52487.0,1000,1,5,663.0,9.0,4,37.0,Mombasa,Informal,Secondary,1,0,0
56,60339.0,8184,12,3,585.0,6.0,3,75.4,Kakamega,Informal,Primary,0,1,0
42,21665.0,14425,18,5,683.0,6.0,3,75.8,Kakamega,Formal,Primary,1,1,0
37,143243.0,31856,6,2,480.0,,3,100.0,Mombasa,Formal,Secondary,0,1,0
19,54078.0,8249,12,6,663.0,0.0,2,69.4,Kisumu,Informal,University,0,0,0
56,52000.0,24448,12,6,497.0,1.0,4,72.6,Thika,Formal,Secondary,0,0,0
23,48219.0,4152,18,0,627.0,8.0,1,69.6,Eldoret,Formal,University,0,0,0
